id,tweet,Entity,Label,Start,End
243041025738813440,"The VP took the stage in York, Pennsylvania with his grandson and son on Sunday.pic.twitter.com/m8Yxk7sm",Pennsylvania,GPE,31,43
242706382229479424,"Check out highlights from the VP’s visit to York, Pennsylvania yesterday: http://OFA.BO/7mPscU",VP,ORG,30,32
242706382229479424,"Check out highlights from the VP’s visit to York, Pennsylvania yesterday: http://OFA.BO/7mPscU",York,GPE,44,48
242706382229479424,"Check out highlights from the VP’s visit to York, Pennsylvania yesterday: http://OFA.BO/7mPscU",Pennsylvania,GPE,50,62
242706382229479424,"Check out highlights from the VP’s visit to York, Pennsylvania yesterday: http://OFA.BO/7mPscU",yesterday,DATE,63,72
242674792078127104,VIDEO: VP Biden talks about the basic choice on Medicare between @ BarackObama and Mitt Romney. http://OFA.BO/S8USFS,Medicare,ORG,48,56
242674792078127104,VIDEO: VP Biden talks about the basic choice on Medicare between @ BarackObama and Mitt Romney. http://OFA.BO/S8USFS,BarackObama,ORG,67,78
242674792078127104,VIDEO: VP Biden talks about the basic choice on Medicare between @ BarackObama and Mitt Romney. http://OFA.BO/S8USFS,Mitt Romney,ORG,83,94
242654458323038210,To the more than 3 million Americans who have given to this campaign: Thank you. http://OFA.BO/zRWPEU,more than 3 million,CARDINAL,7,26
242654458323038210,To the more than 3 million Americans who have given to this campaign: Thank you. http://OFA.BO/zRWPEU,Americans,NORP,27,36
242306251189534720,"VIDEO: In Iowa, @ BarackObama offers his thoughts on the Republican convention: http://OFA.BO/zBuvZ5",Iowa,GPE,10,14
242306251189534720,"VIDEO: In Iowa, @ BarackObama offers his thoughts on the Republican convention: http://OFA.BO/zBuvZ5",BarackObama,ORG,18,29
242306251189534720,"VIDEO: In Iowa, @ BarackObama offers his thoughts on the Republican convention: http://OFA.BO/zBuvZ5",Republican,NORP,57,67
242034111328444416,. @ BarackObama on the GOP convention: 'They talked a lot about me. But they didn't say much about you.' http://OFA.BO/zBuvZ5,BarackObama,ORG,4,15
242034111328444416,. @ BarackObama on the GOP convention: 'They talked a lot about me. But they didn't say much about you.' http://OFA.BO/zBuvZ5,GOP,ORG,23,26
242017247739129856,"Lordstown, Ohio welcomes the VP:pic.twitter.com/vwdhmxAE",Lordstown,GPE,0,9
242017247739129856,"Lordstown, Ohio welcomes the VP:pic.twitter.com/vwdhmxAE",Ohio,GPE,11,15
242017247739129856,"Lordstown, Ohio welcomes the VP:pic.twitter.com/vwdhmxAE",VP,ORG,29,31
241644306513940480,Vice President Biden in Ohio: “This is no time to go back. We have to continue to move forward.”,Biden,PERSON,15,20
241644306513940480,Vice President Biden in Ohio: “This is no time to go back. We have to continue to move forward.”,Ohio,GPE,24,28
241632047007952896,"On Romney-Ryan: “They talk about extending the Bush tax cuts for the very wealthy—$500 billion of the tax cuts will go to 120,000 families.”",Bush,PERSON,47,51
241632047007952896,"On Romney-Ryan: “They talk about extending the Bush tax cuts for the very wealthy—$500 billion of the tax cuts will go to 120,000 families.”","120,000",CARDINAL,122,129
241621758342483968,"VP on the auto rescue that Romney opposed: “200,000 auto workers who’ve been added to the rolls since reorganization would not be working.”",VP,ORG,0,2
241621758342483968,"VP on the auto rescue that Romney opposed: “200,000 auto workers who’ve been added to the rolls since reorganization would not be working.”",Romney,ORG,27,33
241621758342483968,"VP on the auto rescue that Romney opposed: “200,000 auto workers who’ve been added to the rolls since reorganization would not be working.”","200,000",CARDINAL,44,51
241619057525280768,VP on Paul Ryan’s false claim about a GM plant closing: “That plant in Janesville actually closed while President Bush was still in office.”,VP,ORG,0,2
241619057525280768,VP on Paul Ryan’s false claim about a GM plant closing: “That plant in Janesville actually closed while President Bush was still in office.”,Paul Ryan,PERSON,6,15
241619057525280768,VP on Paul Ryan’s false claim about a GM plant closing: “That plant in Janesville actually closed while President Bush was still in office.”,GM,ORG,38,40
241619057525280768,VP on Paul Ryan’s false claim about a GM plant closing: “That plant in Janesville actually closed while President Bush was still in office.”,Janesville,GPE,71,81
241619057525280768,VP on Paul Ryan’s false claim about a GM plant closing: “That plant in Janesville actually closed while President Bush was still in office.”,Bush,PERSON,114,118
241613650677358592,“‘Romney was willing to go to extremes to secure a federal bailout’ when Bain Consulting was on the verge of collapse.”—VP Biden in OH,Romney,PERSON,2,8
241613650677358592,“‘Romney was willing to go to extremes to secure a federal bailout’ when Bain Consulting was on the verge of collapse.”—VP Biden in OH,Bain Consulting,PERSON,73,88
241612000713662464,“There’s nothing bold about turning Medicare into a voucher system.”—VP Biden on the Romney-Ryan plan,Medicare,ORG,36,44
241608560247730178,VP Biden in Ohio: “They said last night that things weren’t getting better. I guess they don’t know what’s happening here in Lordstown.”,Ohio,GPE,12,16
241608560247730178,VP Biden in Ohio: “They said last night that things weren’t getting better. I guess they don’t know what’s happening here in Lordstown.”,last night,TIME,29,39
241608560247730178,VP Biden in Ohio: “They said last night that things weren’t getting better. I guess they don’t know what’s happening here in Lordstown.”,Lordstown,GPE,125,134
241369926852558849,"VP: “If we win this election, it will be because of what you did in moments like this to help close the spending gap.” http://OFA.BO/fSjRje",VP,ORG,0,2
241305035022155776,. @ BarackObama on how you can prove the cynics wrong one more time: http://OFA.BO/bC95cL,BarackObama,ORG,4,15
241305035022155776,. @ BarackObama on how you can prove the cynics wrong one more time: http://OFA.BO/bC95cL,one,CARDINAL,54,57
241225563547787264,New OFA video: Mitt Romney's 'unshakable' record. http://OFA.BO/i9B5ja,Mitt Romney's,ORG,15,28
240921953723092992,"Ohio, get fired up—VP Biden is holding a grassroots event in Lordstown on Friday. Follow @OFA_OH for the latest!",Ohio,GPE,0,4
240921953723092992,"Ohio, get fired up—VP Biden is holding a grassroots event in Lordstown on Friday. Follow @OFA_OH for the latest!",Lordstown,GPE,61,70
240921953723092992,"Ohio, get fired up—VP Biden is holding a grassroots event in Lordstown on Friday. Follow @OFA_OH for the latest!",Friday,DATE,74,80
240571804073197568,President Obama is fighting for small businesses right here in the U.S.:pic.twitter.com/9Tik37Dh,Obama,PERSON,10,15
240554679145213952,RT if you agree we don’t need a President whose private-sector experience involved outsourcing U.S. jobs:pic.twitter.com/ySLEQcR7,U.S.,GPE,95,99
240217884960378880,Mitt Romney’s “convention reinvention”: http://OFA.BO/saxGRn,Mitt Romney,PERSON,0,11
240195340718972928,Help win this election—donate $5 today: http://OFA.BO/m2fnxp,5,MONEY,31,32
240195340718972928,Help win this election—donate $5 today: http://OFA.BO/m2fnxp,today,DATE,33,38
239749370185146368,“There’s no quit in America.”—VP Biden in Minnesota this week:pic.twitter.com/m2c4iTE2,America,GPE,20,27
239749370185146368,“There’s no quit in America.”—VP Biden in Minnesota this week:pic.twitter.com/m2c4iTE2,Minnesota,GPE,42,51
239749370185146368,“There’s no quit in America.”—VP Biden in Minnesota this week:pic.twitter.com/m2c4iTE2,this week,DATE,52,61
239412251520561152,VP Biden and @ EvaLongoria will speak to supporters in Orlando next week about the important choice Latino voters face this fall.,Orlando,GPE,55,62
239412251520561152,VP Biden and @ EvaLongoria will speak to supporters in Orlando next week about the important choice Latino voters face this fall.,next week,DATE,63,72
239412251520561152,VP Biden and @ EvaLongoria will speak to supporters in Orlando next week about the important choice Latino voters face this fall.,Latino,PERSON,100,106
239412251520561152,VP Biden and @ EvaLongoria will speak to supporters in Orlando next week about the important choice Latino voters face this fall.,this fall,DATE,119,128
239145976659574785,Olympic champion boxer Claressa Shields gave VP Biden a gold-medal show of support in Detroit this week:pic.twitter.com/0QWT1qpI,Claressa Shields,PERSON,23,39
239145976659574785,Olympic champion boxer Claressa Shields gave VP Biden a gold-medal show of support in Detroit this week:pic.twitter.com/0QWT1qpI,VP Biden,ORG,45,53
239145976659574785,Olympic champion boxer Claressa Shields gave VP Biden a gold-medal show of support in Detroit this week:pic.twitter.com/0QWT1qpI,Detroit,GPE,86,93
239145976659574785,Olympic champion boxer Claressa Shields gave VP Biden a gold-medal show of support in Detroit this week:pic.twitter.com/0QWT1qpI,this week,DATE,94,103
238783943573397504,Calculate your savings on college costs thanks to President Obama’s policies: http://OFA.BO/TUpVcv,Obama,PERSON,60,65
238740699753881600,Four more years:pic.twitter.com/0KRZ8pTY,Four more years,DATE,0,15
238449271395987456,Vice President Biden: “I am absolutely certain we will rebuild this country stronger than it was before.”,Biden,PERSON,15,20
238434652883402752,"VP: “My mom used to say, children tend to become that which you expect of them. We expect a lot of you because you are capable of a lot.”",VP,ORG,0,2
238429222316691456,“A job is about a lot more than a paycheck. It’s about your dignity. It is about your place in the community.”—VP Biden in Detroit today,Detroit,GPE,123,130
238429222316691456,“A job is about a lot more than a paycheck. It’s about your dignity. It is about your place in the community.”—VP Biden in Detroit today,today,DATE,131,136
238423673583837185,"“There's nothing bold about cutting Medicaid, Medicare, education, and research and development.”—VP on the Romney-Ryan economic plan",Medicaid,ORG,36,44
238423673583837185,"“There's nothing bold about cutting Medicaid, Medicare, education, and research and development.”—VP on the Romney-Ryan economic plan",Medicare,ORG,46,54
238423673583837185,"“There's nothing bold about cutting Medicaid, Medicare, education, and research and development.”—VP on the Romney-Ryan economic plan",Romney-Ryan,ORG,108,119
238422294064685056,VP Biden on the Romney-Ryan plan today: “They call it new and gutsy. But I say there’s nothing new about giving a millionaire a tax break.”,today,DATE,33,38
238311397832925184,“We expanded the number of children able to attend college—6 million to 9 million just since we've come to office—because of Pell Grants.”,college—6 million,CARDINAL,51,68
238311397832925184,“We expanded the number of children able to attend college—6 million to 9 million just since we've come to office—because of Pell Grants.”,9 million,CARDINAL,72,81
238311397832925184,“We expanded the number of children able to attend college—6 million to 9 million just since we've come to office—because of Pell Grants.”,Pell Grants,ORG,125,136
238308454761115648,"“We rescued the automobile industry, saving a million jobs and creating 200,000 brand-new, good-paying jobs.”—VP Biden",million,CARDINAL,46,53
